,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
BPT,Bridgepoint Group plc,Financial Services,$3.1B,"Bridgepoint Group plc is a UK-based private equity and credit fund manager focused on investing in middle-market businesses.
",394.6,1.34,,-0.10126582278480437,8.705234159779621,44.55194914375048
TEM,Templeton Emerging Mkts Invmt Tr TEMIT,,$1.8B,"Templeton Emerging Markets Investment Trust (TEMIT) aims to achieve long-term capital growth by investing in emerging market companies or those with significant emerging market revenues.
",174.91,1.34,,1.338350993509797,3.0094209990588596,20.87940133233167
SDP,Schroder AsiaPacific Ord,,$765.8M,"Schroder AsiaPacific Ord is a UK-based investment trust focused on achieving capital growth by investing in equities of companies located in Asia (excluding the Middle East and Japan) and countries bordering the Pacific Ocean.
",548.44,1.38,,0.263254113345531,1.0018416206261611,15.729907852206782
SYNC,Syncona Ord,,$580.2M,"Syncona Ord is a FTSE250 company that founds, builds, and funds healthcare companies to deliver transformational treatments.
",91.26,1.4,,-0.15317453341536458,-6.399999999999995,-24.328357251527663
FUTR,Future plc,Communication Services,$1.0B,"Future plc is a specialist media company operating a global platform for creating and distributing content.
",976.5,1.4,,3.388035997882478,7.425742574257425,42.56699027880403
BAB,Babcock International Group PLC,Industrials,$3.0B,"Babcock International Group PLC is a British engineering company specializing in defence, aerospace, and nuclear engineering, providing support services and managing complex assets.
",625.5,1.54,,4.949664429530201,25.551984077444818,29.201981539011605
JUP,Jupiter Fund Management Plc,Financial Services,$412.5M,"Jupiter Fund Management is a UK-based asset manager providing equity and bond investments for private and institutional clients through various funds and mandates.
",79.2,1.54,,0.5076103207501937,4.210526315789478,5.230007935153138
EWI,Edinburgh Worldwide Ord,,$721.9M,"Edinburgh Worldwide is a UK investment trust aiming for long-term capital growth by investing in listed companies globally, particularly smaller companies with disruptive growth potential.
",189.38,1.6,,-0.5357110972592385,-0.1160369706926661,28.654893971627565
BUT,Brunner Ord,,$619.1M,"Brunner Ord is a UK-based investment company aiming for long-term growth in capital and dividends by investing in a global portfolio of equities.
",1434.55,1.74,,1.38162544169611,2.46785714285714,20.19838742456682
JUST,Just Group plc,Financial Services,$1.7B,"Just Group plc is a UK-based financial services company focused on the retirement income market, offering retirement-focused solutions and insurance products.
",165.08,1.77,,0.9046417122673834,5.41506613408364,109.5577092825029
SEQI,Sequoia Economic Infrastructure Inc Ord,,$1.2B,"Sequoia Economic Infrastructure Income Fund invests in a diversified portfolio of senior and subordinated economic infrastructure debt instruments.
",76.8,1.86,,-0.3891030869757957,1.05716630567637,0.730392514453874
FCSS,Fidelity China Special Ord,,$1.2B,"Fidelity China Special Ord is a UK investment company aiming for long-term capital growth by investing in securities of Chinese companies, both listed and unlisted, and those with significant Chinese interests.
",258.08,2.01,"On February 17, 2025, Fidelity China Special Ord experienced a stock change of 2.01 percent. Here's a breakdown of what might be happening and factors that could influence the stock price:

**Price Information:**

*   As of the close on February 14, 2025, the buying price was 253.50p and the selling price was 252.00p. The change was an increase of 10.00p, which translates to +4.12%.

**Possible Reasons for Stock Price Change:**

*   **General Market Sentiment:** Chinese equity market sentiment has a strong influence on the share price.
*   **Company Performance:** Stronger long-term returns can positively impact the stock price.
*   **Government Stimulus:** Recent government stimulus measures in China aimed at tackling economic issues and boosting domestic demand could be a factor.
*   **Valuation:** Equity market valuations in China remain attractive compared to historical averages and global markets.
*   **Geopolitical Concerns:** Geopolitical concerns, like US tariffs on Chinese goods, can affect stock prices.
*   **Regulatory factors:** The ability of China's centralized government to rapidly introduce regulations can negatively impact stock market prices.
*   **COVID-19:** China's COVID-19 policies and related restrictions could also affect investor sentiment.

**Other Potential Factors:**

*   **Transaction in Own Shares:** The company has been actively repurchasing its own shares, which can affect the stock price. For instance, on February 7, 2025, they repurchased 279,427 shares.
*   **Net Asset Value (NAV):** The discount or premium relative to the NAV can influence the stock price.
*   **Holdings:** Changes in the company's holdings, such as increasing or decreasing positions in specific companies, can impact performance.
",6.644628099173547,14.194690265486717,40.068015947029394
BSIF,Bluefield Solar Income Fund,,$477.2M,"Bluefield Solar Income Fund is a UK investment trust focused on acquiring and managing a diversified portfolio of renewable energy assets, primarily solar, in the UK to provide stable income to investors.
",88.8,2.07,"On February 17, 2025, Bluefield Solar Income Fund's stock changed by 2.07%. Here's a breakdown of what might be happening with the company:

**Positive Factors and Actions:**

*   **Share Buyback Program:** Bluefield Solar announced a share buyback program of £20 million to address the ""excessive discount"" in the stock price relative to its net asset value (NAV). The company believes the buybacks will increase the NAV per share.
*   **Strong Performance:** In the first half of the year, Bluefield Solar Income Fund's revenue increased to £91.6 million from £78.6 million.
*   **Dividend Guidance:** The dividend guidance provides a yield of around 8.5% against the current share price.
*   **Strategic Partnership:** Bluefield Solar has partnered with the GLIL pension fund to sell certain assets and manage the development pipeline.
*   **Fixed Price Strategy:** The fund benefits from fixing prices three years in advance.

**Potential Reasons for Stock Volatility and Discount to NAV:**

*   **Net Asset Value (NAV) Decline:** Bluefield Solar's annual net asset value (NAV) fell due to wet weather and planned outages.
*   **Renewable Energy Sector Sentiment:** Negative sentiment surrounding the renewable energy sector may be contributing to the lower share price.
*   **""Excessive Discount"":** Bluefield Solar believes its stock has an ""excessive discount"" to its net asset value.
",8.557453162701027,5.503413960809108,-4.417258413280618
AML,Aston Martin Lagonda Global Holdings plc,Consumer Cyclical,$982.7M,"Aston Martin Lagonda Global Holdings plc designs, develops, manufactures, and markets luxury vehicles and related parts, offering servicing and consulting.
",116.1,3.38,"While I cannot pinpoint the exact cause for the 3.38% stock change on February 17, 2025, I can provide some context and potential factors that might be influencing Aston Martin Lagonda Global Holdings plc's stock price.

**Factors to Consider:**

*   **Overall Market Conditions:** General market trends and economic news can impact all stocks, including Aston Martin. A positive or negative day for the overall market could influence the company's stock price.
*   **Company-Specific News:** Keep an eye out for any specific announcements from Aston Martin on February 17, 2025, or in the days leading up to it. This could include news about earnings, new products, partnerships, or changes in leadership.
*   **Industry Trends:** Developments in the automotive industry, particularly in the luxury and electric vehicle segments, could affect investor sentiment towards Aston Martin.
*   **Analyst Ratings:** Changes in analyst ratings or price targets can also trigger stock price movements.

**Recent News and Events:**

*   **Shareholder Structure:** In early February 2025, there was a notification of a change in voting rights by Lucerne Capital Management, LLC. This indicates institutional investor activity and a possible realignment of strategic interests in Aston Martin.
*   **Financial Performance:** Full-year results were expected to be released around February 26, 2025. Expectations surrounding these results could create volatility in the stock price.
*   **Company Actions:** In late November 2024, Aston Martin announced proposed share and private debt placings to support future growth and enhance liquidity. Such financial maneuvers often affect stock prices.
*   **Director Change:** It was announced that Robin Freestone would step down as an Independent Non-Executive Director and Chair of the Audit and Risk Committee, effective February 28, 2025.

**To get a definitive answer, you would need to consult a real-time financial news source for any specific news released on February 17, 2025, that directly impacted the stock.**
",2.743362831858402,4.312665603441215,-29.93361367636909
PHP,Primary Health Properties Plc,Real Estate,$1.2B,"Primary Health Properties PLC is a UK-based real estate investment trust that invests in modern primary healthcare properties, leasing them to GPs, government healthcare bodies, and pharmacies in the UK and Ireland.
",95.35,3.92,"On February 17, 2025, Primary Health Properties PLC (PHP) experienced a stock price change of approximately 3.81%. According to Hargreaves Lansdown, the stock closed at a buy price of 95.20p, a change of 3.50p.

While a 3.81% change can be considered noteworthy, it's not necessarily a ""dramatic"" change in isolation. To determine the significance and potential reasons for this fluctuation, consider the following factors:

*   **Overall Market Conditions:** General market trends can influence individual stock performance.
*   **Company-Specific News:** Events like earnings reports, dividend announcements, or significant business developments can impact stock prices.
*   **Sector Trends:** Changes in the healthcare or real estate sectors could affect investor sentiment towards PHP.

Without specific information regarding the company's announcements or broader market events on February 17, 2025, it's challenging to pinpoint the exact cause of the stock price change. However, some potential factors, based on recent news, could be:

*   **Positive Rental Income:** Primary Health Properties has been benefiting from rising open market rents, which drives rental growth.
*   **Strategic Financial Management:** The company has been actively managing its debt and refinancing maturities.
*   **Dividend Payments:** Investors may react to announcements and payments of dividends. Primary Health Properties announced a first quarterly interim dividend in 2025 payable on February 21, 2025.

",4.037095922007521,6.476824958777409,12.305588871482827
QQ,QinetiQ Group plc,Industrials,$2.0B,"QinetiQ Group plc is a global defense and security company providing technology and services primarily in the defense, security, and critical national infrastructure markets.
",385.11,4.53,"I do not have enough information to determine the specific reason for the 4.53% stock change in QinetiQ Group plc on February 17, 2025.

Here's what I do know from the search results:

*   **Share Buyback Program:** QinetiQ Group PLC had announced new share buyback tranches. On February 3, 2025, it was reported that they would extend their buyback by £50 million.
*   **No Specific News:** There's no specific news item in the search results that directly explains a 4.53% stock price change on February 17, 2025.
*   **Recent Share Transactions:** QinetiQ Group PLC has been actively involved in purchasing its own shares throughout January and February 2025.

To determine the exact cause of the stock price change, I would need more specific real-time market data and news analysis for February 17, 2025, which I currently do not have access to.
",5.394090430417293,-8.437947120424202,5.181135435558361
MONY,MONY Group plc,Communication Services,$1.0B,"MONY Group PLC operates a tech-led savings platform with brands like MoneySuperMarket and MoneySavingExpert, helping households save money by comparing prices and offering financial tools.
",203.0,6.9,"On February 17, 2025, MONY Group PLC experienced a positive change in its stock price. Here's why:

*   **Record Revenue and Profit:** Mony Group reported record full-year revenues and an 18% increase in pre-tax profits for the year 2024.
*   **Share Buyback:** The company announced a share buyback program of £30 million.
*   **Increased Dividend:** Mony Group increased its final dividend by 3.4% to 9.2 pence per share. The total dividend was 12.5p per share, up 3.3%.
*   **Positive Outlook:** Despite headwinds in the car insurance market, Mony Group expressed confidence in delivering adjusted EBITDA for 2025 broadly within the current consensus.",8.036192971796657,8.90558296516592,-11.25454556855345
CHG,Chemring Group PLC,Industrials,$849.3M,"Chemring Group PLC is a global business providing advanced technology products and services to the aerospace, defence and security markets.
",338.5,7.46,"Unfortunately, I don't have information about the specific reason for the 7.46% stock change in Chemring Group PLC on February 17, 2025. To find the specific reason for the stock change, you may need to consult financial news sources that would provide real-time updates.
",10.98360655737705,3.834355828220859,-2.39012873768917
AGR,Assura Plc,Real Estate,$1.2B,"Assura PLC is a UK-based healthcare property investor and developer, specialising in primary care buildings.
",43.54,11.64,"On February 17, 2025, Assura Plc's stock experienced a significant increase of 17.5% to 18%. This surge was triggered by news of a takeover approach from KKR, a buyout firm, which Assura rejected. KKR had offered 48p per share in cash, a 28% premium to its Friday closing price, valuing Assura's equity at GBP1.56 billion. This was KKR's fourth attempt to acquire Assura, with previous proposals also being rejected. The market reacted positively to the news of the offer, driving up Assura's share price.
",15.246165714170315,19.878855632822777,13.775736268959216
FXPO,Ferrexpo plc,Basic Materials,$538.9M,"Ferrexpo plc is a Swiss-based commodity trading and mining company, and the third largest exporter of iron ore pellets in the world, with operations based in central Ukraine.
",113.0,17.22,"On February 17, 2025, Ferrexpo plc (LON:FXPO) experienced a significant increase in its stock price. Here's a breakdown of what happened:

*   **Stock Price Increase:** Ferrexpo's share price was up 16% during trading on Monday, February 17, 2025.
*   **Trading Activity:** The stock traded as high as GBX 113.08 ($1.42) and last traded at GBX 111.82 ($1.41). Approximately 12,271,222 shares changed hands during mid-day trading, a 252% increase from the average daily volume.
*   **Previous Close:** The stock had previously closed at GBX 96.40 ($1.21).

While the exact cause of this specific increase isn't detailed in the provided search results, some factors generally affecting Ferrexpo's stock price can be considered:

*   **Iron Ore Prices:** Ferrexpo's share price historically moves in sync with iron ore prices, as it is a major exporter of iron ore pellets.
*   **Ukraine War:** The war in Ukraine has significantly impacted Ferrexpo, as its operations are based there.
*   **Legal Challenges:** Ferrexpo faces legal challenges, including a civil claim against its subsidiary, Ferrexpo Poltava Mining, for alleged damages.
*   **Production Levels:** Production levels and any related updates can impact investor confidence. For example, in January 2025, Ferrexpo reported higher commercial and pellet production in FY24.
",21.244639163189643,3.2906749761511684,49.07651114847747
