,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
SHC,Shaftesbury Capital PLC,Real Estate,$2.2B,"Shaftesbury Capital PLC is a UK REIT investing in London's West End properties, including shops, restaurants, offices, and residential spaces in areas like Covent Garden and Soho.
",122.1,0.74,,-0.9732384607112226,-1.6116023357874294,-5.26381814507379
JTC,JTC PLC,Financial Services,$1.6B,"JTC PLC is a global professional services business providing fund, corporate, and private client services to institutional and private clients.
",949.0,0.74,,-2.466598150051387,-4.238143289606458,22.729546379326607
PHLL,Petershill Partners Ord,,$2.9B,"Petershill Partners is a global alternatives investment group making minority investments in private equity and other private capital firms.
",269.0,0.75,,0.3731343283582089,-0.5545286506469501,69.14278345728118
ATG,Auction Technology Group plc,Technology,$739.2M,"Auction Technology Group (ATG) operates online marketplaces and auction services, connecting bidders to auction houses globally for items in Industrial & Commercial and Art & Antiques sectors.
",591.0,0.85,,0.1694915254237288,2.249134948096886,-1.0050251256281406
DLG,Direct Line Insurance Group plc,Financial Services,$3.5B,"Direct Line Insurance Group is a UK-based company offering a range of general insurance products, including motor, home, and commercial, through brands like Direct Line and Churchill.
",267.2,0.91,,-0.5952335809632109,2.062647998021132,61.391776744446666
CURY,Currys plc,Consumer Cyclical,$1.1B,"Currys plc is a leading omnichannel retailer of technology products and services, operating online and through stores in the UK, Ireland, and Nordics.
",97.15,0.94,,2.6955619101584802,4.40622978374501,106.35088407307236
RHIM,RHI Magnesita N.V.,Industrials,$1.7B,"RHI Magnesita N.V. is a global supplier of refractory products, systems, and services essential for high-temperature industrial processes.
",3705.0,0.95,,1.5068493150684932,8.651026392961878,8.628969844088086
FEV,Fidelity European Trust Ord,,$1.6B,"Fidelity European Trust PLC aims for long-term capital and income growth by primarily investing in continental European equities.
",392.75,0.96,,0.7051282051282052,5.720053835800807,8.518864861902212
BOY,Bodycote plc,Industrials,$1.2B,"Bodycote PLC is a global provider of heat treatment and thermal processing services that improve the properties of metals and alloys.
",662.0,1.07,,3.4375000000000004,1.3782542113323124,8.190899510377239
CCL,Carnival Corporation & plc,Consumer Cyclical,$25.8B,"Carnival Corporation & plc is a global cruise and vacation company with a portfolio of cruise lines, offering cruises to various destinations.
",1884.5,1.1,,-5.253896430367019,3.2037239868565166,73.04866850321396
DOM,Domino's Pizza Group plc,Consumer Cyclical,$1.1B,"Domino's Pizza Group plc operates and franchises Domino's pizza delivery stores in the United Kingdom and the Republic of Ireland.
",293.2,1.1,,0.27359990431423614,0.1366161966215917,-12.436778862431934
ELM,Elementis plc,Basic Materials,$930.2M,"Elementis plc is a UK-based specialty chemicals company manufacturing additives and chemicals for consumer and industrial applications.
",157.8,1.15,,0.25413349366373184,7.786889739610429,14.672635828878258
TRN,Trainline Plc,Consumer Cyclical,$1.6B,"Trainline Plc is a UK-based independent rail and coach travel platform, selling tickets worldwide.
",362.4,1.17,,2.5466910749726344,-11.1764705882353,15.267177810225885
INVP,Investec Group,Financial Services,$3.3B,"Investec Group is an Anglo-South African international banking and wealth management group providing financial products and services in Europe, Southern Africa, and Asia-Pacific.
",540.01,1.22,,3.5493767976989434,-0.1829944547134952,10.881855716744774
WOSG,Watches of Switzerland Group PLC,Consumer Cyclical,$1.3B,"Watches of Switzerland Group PLC is an international retailer of luxury watches and jewelry, operating under brands like Watches of Switzerland, Mappin & Webb, and Goldsmiths.
",556.74,1.23,,-1.2872340425531899,6.451242829827917,31.430593007108882
ASC,ASOS Plc,Consumer Cyclical,$481.3M,"ASOS Plc is a UK-based global online fashion and cosmetic retailer targeting young adults, offering over 850 brands, including its own, and shipping to 196 countries.
",388.2,1.3,,-2.167335699983898,-4.33710900009882,-2.950000000000003
RPI,Raspberry Pi Holdings plc,Technology,$1.4B,"Raspberry Pi Holdings plc designs and manufactures single-board computers (SBCs) and compute modules for industrial IoT, embedded uses, education, and enthusiasts.
",699.89,1.36,,-8.57086871325931,1.4333333333333313,
BRBY,Burberry Group plc,Consumer Cyclical,$4.4B,"Burberry Group plc is a UK-based global luxury goods company that manufactures, retails, wholesales, and licenses apparel and accessories under the Burberry brand.
",1172.5,1.43,,-5.060728744939271,17.132867132867133,-8.332268423051268
VTY,Vistry Group PLC,Consumer Cyclical,$2.0B,"Vistry Group PLC is a UK-based company focused on developing mixed-tenure homes and communities, operating through brands like Bovis Homes and Countryside Partnerships.
",609.0,1.5,,1.0788381742738589,-0.49019607843137253,-38.23529411764706
SNR,Senior plc,Industrials,$663.6M,"Senior plc designs and manufactures high-technology components and systems for the aerospace, defense, land vehicle, and power & energy markets.
",160.4,1.52,,0.7537707756036914,-1.8359816453756401,3.2641999180918044
NAS,North Atlantic Smaller Cos Ord,,$490.5M,"North Atlantic Smaller Companies Investment Trust PLC aims for capital appreciation by investing in smaller, listed and unquoted companies, primarily in countries bordering the North Atlantic Ocean.
",3710.0,1.64,,-0.8021390374331552,-2.1108179419525066,0.7741409751460003
WPS,W.A.G payment solutions plc,Technology,$499.6M,"W.A.G Payment Solutions PLC (Eurowag) is a pan-European platform providing integrated payment and mobility solutions for the commercial road transport industry, including energy, toll payments, and related services.
",67.6,1.81,,-2.028985507246385,-22.119818406353147,-18.749997019767658
TBCG,TBC Bank Group PLC,Financial Services,$1.9B,"TBC Bank Group PLC is a UK-based parent company of JSC TBC Bank, a leading universal banking group in Georgia, and also provides digital financial services in Uzbekistan.
",4095.0,2.12,"On February 13, 2025, TBC Bank Group PLC experienced a stock price change of approximately 2.12%. Several factors appear to have contributed to this change:

*   **Positive Financial Results:** TBC Bank Group PLC announced record profits for 2024, with a 16% increase in pre-tax profit and a 15% increase in net profit. This was driven by economic growth in Georgia and expansion in Uzbekistan.
*   **Increased Dividend:** The bank increased its final dividend by 19% to GEL 5.55 per share, resulting in a total payout of GEL 8.10, a 12% increase year-on-year.
*   **Share Buyback:** In addition to the increased dividend, the company initiated a GEL 50 million share buyback program.
*   **Own Share Transaction:** TBC Bank repurchased 250,000 of its own shares on February 12, 2025.

These factors indicate strong financial performance and a commitment to returning capital to shareholders, which likely contributed to the positive change in the company's stock price.
",16.500711237553343,32.5242718446602,55.41057590450059
ROO,Deliveroo plc,Consumer Cyclical,$2.0B,"Deliveroo is a UK-based online food delivery platform connecting consumers, riders, and restaurants.
",139.7,2.19,"On February 13, 2025, Deliveroo plc experienced a stock price change of 2.19%.

Based on the search results, here are a few factors that could be related to the stock change:

*   **Share Purchase Program:** Deliveroo announced that it purchased 706,831 Ordinary Shares as part of its share purchase program. The details of this program were initially announced on August 9, 2024. The purchased shares are intended to be cancelled.
*   **Delivery Hero's Performance:** Delivery Hero, a competitor in the food delivery market, reported a jump in profits for 2024, although their Asian business experienced some weakening. This news could influence investor sentiment in the sector, impacting Deliveroo's stock.
*   **Strong Fourth-Quarter Sales Growth:** In January 2025, Deliveroo reported strong revenue and transaction value growth in the fourth quarter of 2024. This positive news likely contributed to investor confidence.
",3.0235941828457378,1.3052981748982535,19.40170940170939
BSIF,Bluefield Solar Income Fund,,$477.2M,"Bluefield Solar Income Fund is a UK investment trust focused on acquiring and managing a diversified portfolio of renewable energy assets, primarily solar, in the UK to provide stable income to investors.
",86.0,2.26,"I do not have enough real-time information to provide the exact reason for the 2.26% stock change in Bluefield Solar Income Fund today (February 13, 2025). The data I have is delayed. However, I can offer some potential factors that may be influencing the stock price based on recent news and general market conditions:

**Possible Reasons for Stock Price Fluctuations:**

*   **Renewable Energy Sector Sentiment:** Negative sentiment surrounding the renewable energy sector can cause investors to overlook companies like Bluefield Solar, despite a resilient business model and high dividends.
*   **Power Prices:** Fluctuations in power prices can impact the profitability of solar energy companies and, consequently, their stock prices.
*   **Discount to Net Asset Value (NAV):** Bluefield Solar has been trading at a discount to its NAV. While the company has taken steps like initiating share buyback programs and forming strategic partnerships to address this, the discount may still be a factor in price movements.
*   **Share Buyback Programs:** Bluefield Solar announced a share buyback program to address the stock's ""excessive discount"".
*   **Broader Market Conditions:** Overall market trends and investor sentiment can influence stock prices across various sectors, including renewable energy.

**To get a clearer picture of today's specific situation, I recommend the following:**

*   **Consult a Financial Professional:** A financial advisor can provide personalized guidance based on your investment goals and risk tolerance.
*   **Refer to Real-Time Financial News Sources:** Check reliable financial news websites for up-to-the-minute reports on Bluefield Solar Income Fund and the renewable energy sector.
",5.521472392638037,1.1245700350180026,-7.431136245381491
JII,JPMorgan Indian Ord,,$685.5M,"JPMorgan Indian Investment Trust plc aims to achieve capital growth by investing in a diversified portfolio of quoted Indian companies, seeking to outperform the MSCI India Index.
",1018.0,2.31,"On February 13, 2025, JPMorgan Indian Ord stock changed by -0.60% according to ft.com.

Based on the provided search results, here's a breakdown of factors that could influence JPMorgan Indian Ord's stock price:

*   **Company Actions:** JPMorgan Indian Investment Trust PLC repurchased 30,000 ordinary shares for treasury stock on both February 11 and February 12, 2025. These repurchases can sometimes influence the stock price.
*   **Market Performance:** The overall Indian stock market and its benchmark, the MSCI India Index, play a significant role. The trust's performance is often compared to this benchmark.
*   **Investment Strategy:** JPMorgan Indian Investment Trust focuses on long-term growth companies in India. Their approach involves a concentrated portfolio and avoiding ""overpaying"" for high-growth stocks. This can lead to underperformance in certain periods, especially if lower-quality or high-growth stocks are rallying.
*   **Macroeconomic Factors:** India's macroeconomic picture, including its dependence on oil imports, agricultural productivity, and global capital inflows, can affect investor sentiment and, consequently, the stock price.

",-0.19607843137254902,-3.780718336483932,9.2274678111588
WIZZ,Wizz Air Holdings Plc,Industrials,$1.4B,"Wizz Air Holdings Plc is a Hungary-based airline providing low-cost passenger air transportation services on short-haul and medium-haul routes across Europe, the Caucasus, the Middle East, North Africa, and North-West Asia.
",1677.0,5.34,"Based on the search results, here's what might be happening with Wizz Air Holdings Plc's stock:

**Reasons for Stock Change:**

*   **Engine Issues:** In June 2024, news of 46 grounded planes due to engine problems significantly impacted the share price. This grounding affected approximately a fifth of Wizz Air's fleet.
*   **Profit Forecast Downgrades:** Wizz Air has cut its profit forecasts for the full year 2025 multiple times. Initial forecasts were reduced due to the grounded planes. Later downgrades were attributed to unrealized foreign exchange losses and inadequate currency risk hedging.
*   **Analyst Upgrades:** HSBC upgraded the stock to ""Buy"" on February 7, 2025, believing that Wizz Air's strategy of network densification would lead to operational efficiencies.
*   **Capacity Increase:** Wizz Air expects capacity to increase by around 20% in the 2025 fiscal year, with the delivery of 50 new Airbus aircraft expected between April 1, 2025, and March 31, 2026. They are also working to bring grounded aircraft back into service.
*   **Restarting Ukraine Flights:** Wizz Air aims to restart flights to Ukraine as soon as it's safe following any ceasefire. Before the war, it was a major player in the Ukrainian market.
* Bookings Slowdown: Shares in some European airlines fell on Tuesday, with Wizz Air down 6.9 per cent by 1304 GMT, with analysts pointing to TUI Group, Europe's largest travel operator, having flagged a slowdown in bookings.

**In summary:** The stock price is likely affected by a combination of negative factors (engine issues, profit forecast cuts) and potentially positive factors (analyst upgrades, plans for expansion and restarting Ukraine flights).
",12.024048096192384,30.709275136399068,-18.75
FXPO,Ferrexpo plc,Basic Materials,$538.9M,"Ferrexpo plc is a Swiss-based commodity trading and mining company, and the third largest exporter of iron ore pellets in the world, with operations based in central Ukraine.
",103.29,13.76,"I am sorry, I cannot provide specific real-time stock market analysis or explain the exact reasons for a dramatic stock price change of 13.76% for Ferrexpo plc on February 13, 2025. To understand the specific reasons behind such a change, you would need to consult a financial professional or refer to reputable financial news sources that would report on such events.
",18.72413793103449,1.863903792584009,28.15136719036562
